product_name,correct_category
ดูราคลีน เอ พลัส สีน้ำ ด้าน ภายใน เบส 2.5 แกลลอน #000C,สีและเคมีภัณฑ์
ปูนซีเมนต์ผสม ตราอินทรีซูเปอร์  บรรจุถุงกระดาษ Kraft ขนาด 40 กิโลกรัม,ปูนซีเมนต์และผลิตภัณฑ์คอนกรีต
สีน้ำทีโอเอ ชิลด์ วัน นาโน ชนิดกึ่งเงา สำหรับภายใน เบส ดี บรรจุ 2.5 แกลลอน,สีและเคมีภัณฑ์
โฟร์ซีซันส์ สีน้ำ กึ่งเงา ภายนอก เบส 2.5 แกลลอน #000C,สีและเคมีภัณฑ์
วัสดุอะคูสติกเพื่อการป้องกันเสียง Cylence ผนังกันเสียงรุ่น Zandera ต่อ 1 ตารางเมตร,สีและเคมีภัณฑ์
ลวดเชื่อมไฟฟ้ามีสารพอกหุ้มใช้เชื่อมเหล็กกล้าไม่เจือและเกรนละเอียดด้วยการเชื่อมอาร์กโลหะด้วยมือ FAMILIARC LB-52-18 เส้นผ่านศูนย์กลาง 3.2x400 mm ขนาดบรรจุ 5 kg,ผลิตภัณฑ์เหล็ก
Neomag F,อื่นๆ
สีน้ำภายนอก TOA FLEX EXPERT #000A 5 แกลลอน,สีและเคมีภัณฑ์
ซุปเปอร์เมเทค เอ็กซ์เปิร์ต สีน้ำ ด้านทาฝ้าผสมรองพื้นเบส 5 แกลลอน #000A,สีและเคมีภัณฑ์
คานคอนกรีตสำเร็จรูปแบบไม่อัดแรง ซีแพค,วัสดุมุงหลังคา
เหล็กเส้นข้ออ้อย HRB400 DB20 10M,ผลิตภัณฑ์เหล็ก
ทีโอเอ โปร สีรองพื้นปูนใหม่ 5 แกลลอน #S8000,สีและเคมีภัณฑ์
กระเบื้องบุผนัง วู๊ดเดน เบจ ขนาด 8*10 นิ้ว,กระเบื้องและเซรามิก
ดูราคลีน เอ พลัส สีน้ำ ด้าน ภายใน เบส 2.5 แกลลอน #000B,สีและเคมีภัณฑ์
ท่อพีวีซี เอสซีจี ระบบประปา-ระบายน้ำ-บานปลาย-5 ปริมาตร 1 ลบ.ซม.,สุขภัณฑ์
เสือมอร์ตาร์ ฉาบมวลเบาแพลทินัม Xpert บรรจุถุง 50 กิโลกรัม,ปูนซีเมนต์และผลิตภัณฑ์คอนกรีต
ทีโอเอ สีรองพื้นกันสนิม เทา 1 แกลลอน #GREY,สีและเคมีภัณฑ์
คอนกรีตผสมเสร็จ CPAC กำลังอัด 600 KSC,ปูนซีเมนต์และผลิตภัณฑ์คอนกรีต
อินทรีมอร์ตาร์ คาสท์ วอลล์ ปูนซีเมนต์สำเร็จรูปสำหรับหล่อผนัง 180 KSC แบบบัลค์,ปูนซีเมนต์และผลิตภัณฑ์คอนกรีต
ไม้ฝาพิมพ์ไม้ 8 mm สีธรรมชาติ,สีและเคมีภัณฑ์
ปูนซีเมนต์สำเร็จรูป เสือเดคอร์ ฉาบสีเท็กซ์เจอร์ BR02Scrat. บรรจุถุง 20 กิโลกรัม,ปูนซีเมนต์และผลิตภัณฑ์คอนกรีต
คอนกรีตผสมเสร็จ ตราอินทรีคอนกรีต ขนาดกำลังอัด 240 ksc,ปูนซีเมนต์และผลิตภัณฑ์คอนกรีต
สีน้ำภายนอก TOA SHIELD EXPERT#000C 1 แกลลอน,สีและเคมีภัณฑ์
ทีโอเอ HVG ท็อปการ์ด โพลียูรีเทน กึ่งเงา ส่วนเอ 1 แกลลอน #1100,สีและเคมีภัณฑ์
เหล็กข้ออ้อย SD50 DB28,ผลิตภัณฑ์เหล็ก
เหล็กลวดคาร์บอนต่ำ ชั้นคุณภาพ SWRM15 ขนาด 12 mm.,ผลิตภัณฑ์เหล็ก
เหล็กรูปตัวซีมีขอบ เคลือบสังกะสี ขนาด 125 x 50 x 20 มิลลิเมตร ความหนา 1.60 - 4.50 มิลลิเมตร,ผลิตภัณฑ์เหล็ก
เบเยอร์ คูล ยูวี ชิลด์ สีขาว # 000-1 ขนาด 1 แกลลอน,สีและเคมีภัณฑ์
ท่อพีวีซี เอสซีจี ระบบน้ำในงานเกษตร-13.5,สุขภัณฑ์
กระเบื้องปูพื้น คัมพานา 40x40 ซม. NKIE,กระเบื้องและเซรามิก
เบเยอร์ชิลด์ไดมอนด์ เบส ดี ขนาดบรรจุ 2.5 แกลลอน,สีและเคมีภัณฑ์
เสือกาวยาแนว สูตรเพิ่มสารทดกรด (สูตรใช้ White cement) สีเบจ บรรจุถุง,สีและเคมีภัณฑ์
คอนกรีตผสมเสร็จ CPAC กำลังอัด 400 KSC,ปูนซีเมนต์และผลิตภัณฑ์คอนกรีต
ซุปเปอร์เมเทค เอ็กซ์เปิร์ต สีน้ำ ด้านทาฝ้าผสมรองพื้นเบส 1 แกลลอน #000A,สีและเคมีภัณฑ์
ลวดเชื่อมเปลือยใช้เชื่อมเหล็กกล้าละมุนด้วยอาร์กโดยมีก๊าซปกคลุม FAMILIARC  MIX-50  เส้นผ่านศูนย์กลาง 1.2 มิลลิเมตร ขนาด 300 กิโลกรัม ARROW PACK,ผลิตภัณฑ์เหล็ก
คอนกรีตผสมเสร็จ ตราอินทรีคอนกรีต ขนาดกำลังอัด 280 ksc,ปูนซีเมนต์และผลิตภัณฑ์คอนกรีต
ทีโอเอ HVG อีโพการ์ด อีนาเมล เงา ส่วนเอ 1 แกลลอน #7042,วัสดุมุงหลังคา
ปูนซีเมนต์สำเร็จรูป เสือเดคอร์ ฉาบสีเท็กซ์เจอร์ BL03Worm บรรจุถุง,ปูนซีเมนต์และผลิตภัณฑ์คอนกรีต
อิฐมวลเบาคิวคอน ชั้นคุณภาพ 2 ขนาด : กว้าง 20 x ยาว 60 x  หนา 7.5 – 25 เซนติเมตร,ปูนซีเมนต์และผลิตภัณฑ์คอนกรีต
สีน้ำทีโอเอ ชิลด์ วัน นาโน ชนิดเนียน สำหรับภายนอกและภายใน เบส เอ บรรจุ 5 แกลลอน,สีและเคมีภัณฑ์
